weights,w_r100s123_conservative,w_r80s123_balanced,w_r100s777_conservative,w_r100s123_val086,official_R@1,official_R@3,official_R@5,official_Score,official_top1_unique,official_top1_max_fraction,robust_mean_score,robust_min_score,robust_std_score,robust_mean_top1_max_fraction,balanced_score,conservative_score
"(0.25, 0.1, 0.05, 0.6)",0.25,0.1,0.05,0.6,0.03951774949765573,0.09979906229068988,0.1480241125251172,0.07930341594105828,31,0.607501674480911,0.11800646313135507,0.09005161895823557,0.022765767715429278,0.4850704130155016,0.1512104373793945,0.12432922542017606
"(0.05, 0.05, 0.3, 0.6)",0.05,0.05,0.3,0.6,0.04219691895512391,0.10247823174815807,0.14534494306764903,0.08091091761553917,29,0.6115204286671132,0.11739751454881826,0.08925387142186768,0.022690193397954087,0.48496752537857307,0.15120730357522433,0.12553785332647302
"(0.05, 0.15, 0.45, 0.35)",0.05,0.15,0.45,0.35,0.042866711319490956,0.0971198928332217,0.14266577361018085,0.07910247823174815,31,0.6155391828533154,0.11935690922322253,0.09014547160957298,0.022331897262901537,0.5041467046676076,0.15120124583175987,0.12417521403653464
"(0.1, 0.05, 0.7, 0.15)",0.1,0.05,0.7,0.15,0.04085733422638982,0.10180843938379103,0.1480241125251172,0.08057602143335565,30,0.6095110515740121,0.11767021105577398,0.08873768183951196,0.022456665915154175,0.5139434300945569,0.15118841567278382,0.12494486235311164
"(0.2, 0.0, 0.45, 0.35)",0.2,0.0,0.45,0.35,0.03951774949765573,0.09578030810448761,0.144675150703282,0.07742799732083054,30,0.6068318821165438,0.11874357740187738,0.09202252463632096,0.02200774788664018,0.5046351767791004,0.15115805472338684,0.12343925963899102
"(0.05, 0.1, 0.7, 0.15)",0.05,0.1,0.7,0.15,0.042866711319490956,0.10113864701942397,0.14266577361018085,0.08030810448760883,30,0.6121902210314802,0.11812589429083231,0.08901923979352416,0.022705869222472568,0.5135809374241721,0.1511150855204812,0.12481772438437091
"(0.2, 0.0, 0.2, 0.6)",0.2,0.0,0.2,0.6,0.04085733422638982,0.09845947756195579,0.14400535833891492,0.07876758204956463,32,0.6041527126590757,0.11735707619044014,0.09120827456511518,0.02198667165050031,0.48409622975838085,0.15110588862370103,0.12437171933212222
"(0.15, 0.05, 0.55, 0.25)",0.15,0.05,0.55,0.25,0.04018754186202277,0.09845947756195579,0.144675150703282,0.07856664434025452,32,0.6108506363027462,0.11902188969209666,0.09028625058657908,0.022190701532232283,0.5121873977718744,0.1511040638802288,0.12370976963354406
"(0.0, 0.1, 0.2, 0.7)",0.0,0.1,0.2,0.7,0.042866711319490956,0.10515740120562625,0.14735432016075017,0.08245144005358339,34,0.607501674480911,0.11553710839506907,0.08848142924306535,0.022791949999404416,0.4717115164367393,0.1511040118980485,0.12669215467511608
"(0.25, 0.0, 0.15, 0.6)",0.25,0.0,0.15,0.6,0.04085733422638982,0.09778968519758875,0.14534494306764903,0.07883456128600133,31,0.6041527126590757,0.11729357862143111,0.09116125999059708,0.021928426690973175,0.48183647297044097,0.15108586300386964,0.12441519128129988
"(0.2, 0.0, 0.25, 0.55)",0.2,0.0,0.25,0.55,0.04018754186202277,0.09578030810448761,0.14333556597454788,0.07749497655726725,33,0.6054922973878097,0.11858512323577156,0.09164711403097137,0.022548672100000042,0.4886629060313819,0.15107981220035305,0.12331853357275294
"(0.25, 0.0, 0.2, 0.55)",0.25,0.0,0.2,0.55,0.04018754186202277,0.09578030810448761,0.14266577361018085,0.07736101808439384,32,0.6048225050234427,0.11840179486230965,0.092054536906441,0.021981380763323236,0.4895464303972199,0.15106670564640762,0.12338828653761434
"(0.1, 0.05, 0.45, 0.4)",0.1,0.05,0.45,0.4,0.041527126590756865,0.09243134628265237,0.14668452779638314,0.07782987273945077,30,0.6121902210314802,0.11899990816299973,0.09211637728765838,0.021838497103211372,0.5010616593701357,0.15105943639155767,0.12388806138327996
"(0.1, 0.1, 0.25, 0.55)",0.1,0.1,0.25,0.55,0.04018754186202277,0.09845947756195579,0.14668452779638314,0.07896851975887476,31,0.6115204286671132,0.11880698273702935,0.09000469263256687,0.02286573223370594,0.49117974013480337,0.15104978451212053,0.1239708660751582
"(0.3, 0.1, 0.35, 0.25)",0.3,0.1,0.35,0.25,0.04085733422638982,0.09845947756195579,0.14132618888144674,0.07823174815807099,31,0.6141995981245814,0.11954490259723456,0.09080244016893477,0.02264981680224587,0.5101267156910001,0.15104793112108572,0.12363296824253837
"(0.2, 0.15, 0.0, 0.65)",0.2,0.15,0.0,0.65,0.03884795713328868,0.10046885465505694,0.14869390488948425,0.07930341594105828,30,0.6061620897521768,0.11740306371800997,0.09052088221492258,0.022194690543834463,0.4782304757763078,0.151042607303703,0.12456385704851956
"(0.05, 0.05, 0.65, 0.25)",0.05,0.05,0.65,0.25,0.03951774949765573,0.09979906229068988,0.14869390488948425,0.07943737441393167,32,0.6095110515740121,0.1182766899298163,0.08948850305021117,0.022290896918121486,0.5093547441508083,0.15103165813275174,0.12418162593903725
"(0.2, 0.1, 0.05, 0.65)",0.2,0.1,0.05,0.65,0.04085733422638982,0.10113864701942397,0.1480241125251172,0.08037508372404555,30,0.6054922973878097,0.11675199900338509,0.08944157672454246,0.02242176277311769,0.47831760471361456,0.1510240264815304,0.12509587208631678
"(0.0, 0.15, 0.3, 0.55)",0.0,0.15,0.3,0.55,0.04085733422638982,0.09979906229068988,0.14668452779638314,0.07970529135967849,31,0.6135298057602143,0.11876756576044427,0.08916001877053027,0.023424061336925366,0.48969242762996024,0.15102339564135575,0.12428530074494362
"(0.0, 0.1, 0.8, 0.1)",0.0,0.1,0.8,0.1,0.04219691895512391,0.10113864701942397,0.14534494306764903,0.08050904219691896,30,0.6061620897521768,0.11782657919860258,0.08718911309244486,0.02324523823075342,0.5105818653789075,0.15100586447891745,0.12410359874314139
"(0.15, 0.15, 0.1, 0.6)",0.15,0.15,0.1,0.6,0.04018754186202277,0.09778968519758875,0.14869390488948425,0.07916945746818486,31,0.6115204286671132,0.11844390133437084,0.09023932426091037,0.022760081914438256,0.4858041832924959,0.1510049566329439,0.12428911959864006
"(0.2, 0.05, 0.5, 0.25)",0.2,0.05,0.5,0.25,0.04085733422638982,0.09845947756195579,0.14534494306764903,0.07903549899531145,32,0.6115204286671132,0.1186481488805778,0.09009854528390426,0.0225672917475546,0.5128319778893677,0.15100485621777443,0.12408477163726359
"(0.15, 0.05, 0.4, 0.4)",0.15,0.05,0.4,0.4,0.041527126590756865,0.09310113864701942,0.144675150703282,0.07762893503014066,30,0.6135298057602143,0.11928373999789013,0.09221022993899577,0.02188374941921456,0.5022267416899858,0.15098831913349653,0.12373404999963855
"(0.1, 0.05, 0.2, 0.65)",0.1,0.05,0.2,0.65,0.043536503683858,0.10180843938379103,0.14601473543201607,0.08151373074346951,33,0.6108506363027462,0.11665219123814874,0.08878460816518068,0.022853640846817274,0.4804224889794457,0.1509306306187967,0.12590603482605986
"(0.25, 0.05, 0.0, 0.7)",0.25,0.05,0.0,0.7,0.04018754186202277,0.10381781647689216,0.1507032819825854,0.08137977227059612,31,0.6034829202947086,0.1156322841445712,0.08885754583921016,0.02159300809060988,0.4672121110056355,0.1509183912905661,0.12580854519020118
"(0.2, 0.0, 0.6, 0.2)",0.2,0.0,0.6,0.2,0.03951774949765573,0.09778968519758875,0.14400535833891492,0.07789685197588747,31,0.608841259209645,0.11859475790254366,0.09145940872829658,0.02180948025093388,0.5126009528902301,0.15089512536113267,0.12362655634003576
"(0.25, 0.0, 0.75, 0.0)",0.25,0.0,0.75,0.0,0.04219691895512391,0.09578030810448761,0.144675150703282,0.07876758204956463,30,0.6008037508372405,0.11733041033087561,0.08981698732989207,0.022959939912361834,0.5145228341952995,0.1508859234198002,0.12367607571451067
"(0.05, 0.05, 0.2, 0.7)",0.05,0.05,0.2,0.7,0.043536503683858,0.10448760884125921,0.14735432016075017,0.0825853985264568,35,0.608841259209645,0.11561861587409314,0.08801128349788434,0.02281555233449772,0.4708010572660636,0.15088346726804536,0.12659104027539897
"(0.35, 0.05, 0.05, 0.55)",0.35,0.05,0.05,0.55,0.03951774949765573,0.0971198928332217,0.14534494306764903,0.07796383121232417,31,0.6061620897521768,0.1182021873117161,0.0912552891396333,0.022382923180669045,0.4886384421943274,0.15086934963103038,0.12359147578214082
"(0.0, 0.15, 0.85, 0.0)",0.0,0.15,0.85,0.0,0.043536503683858,0.09979906229068988,0.14735432016075017,0.081178834561286,32,0.59410582719357,0.1159383525950799,0.08573439699671517,0.0235919160679564,0.5043108285230831,0.15086851157568798,0.12404603305964358
"(0.2, 0.0, 0.5, 0.3)",0.2,0.0,0.5,0.3,0.03951774949765573,0.0971198928332217,0.144675150703282,0.07782987273945077,31,0.608171466845278,0.1184096242121111,0.09169404035664008,0.021892598533915807,0.5073157418925233,0.1508607971030902,0.12367689291777081
"(0.2, 0.0, 0.65, 0.15)",0.2,0.0,0.65,0.15,0.04018754186202277,0.09912926992632284,0.14400535833891492,0.07863362357669124,31,0.608171466845278,0.11812082733058263,0.09066166119192867,0.022175551406216354,0.5139145370135563,0.15085956147644652,0.12396445417265557
"(0.25, 0.05, 0.3, 0.4)",0.25,0.05,0.3,0.4,0.04085733422638982,0.09377093101138648,0.14333556597454788,0.07722705961152043,30,0.6121902210314802,0.1196315163210557,0.09164711403097137,0.02226549585585762,0.5044900452333779,0.1508535997933398,0.12305061662700612
"(0.15, 0.1, 0.0, 0.75)",0.15,0.1,0.0,0.75,0.04219691895512391,0.1058271935699933,0.14869390488948425,0.0825853985264568,32,0.6014735432016075,0.1146597229861318,0.08763516690173954,0.022047508889911936,0.4626721930397733,0.15084167348321725,0.12640298197732658
"(0.05, 0.1, 0.65, 0.2)",0.05,0.1,0.65,0.2,0.041527126590756865,0.10113864701942397,0.144675150703282,0.08004018754186203,30,0.6121902210314802,0.11837766195515234,0.08850305021116847,0.022734488987643853,0.5123988209720932,0.15084084144787654,0.12429171264744626
"(0.15, 0.05, 0.1, 0.7)",0.15,0.05,0.1,0.7,0.04219691895512391,0.10314802411252512,0.1480241125251172,0.08164768921634294,32,0.608841259209645,0.11580468268760544,0.08942172073342736,0.02221813701275735,0.4709763341781546,0.1508370433892153,0.12635854958305662
"(0.0, 0.1, 0.9, 0.0)",0.0,0.1,0.9,0.0,0.043536503683858,0.09845947756195579,0.1507032819825854,0.08144675150703282,32,0.59410582719357,0.11500288158303777,0.08700140778977006,0.02302301818389788,0.5042164463786492,0.15083446290592012,0.12494745540191785
"(0.1, 0.05, 0.75, 0.1)",0.1,0.05,0.75,0.1,0.04085733422638982,0.10180843938379103,0.144675150703282,0.07990622906898862,32,0.608841259209645,0.11793158713250458,0.08864382918817457,0.022957412122699705,0.5140106441862626,0.15083354191413376,0.1242281436630759
"(0.15, 0.05, 0.35, 0.45)",0.15,0.05,0.35,0.45,0.03951774949765573,0.09511051574012057,0.14534494306764903,0.07736101808439383,29,0.6121902210314802,0.11947008690286046,0.09160018770530268,0.02238598449639984,0.4998935366406906,0.1508026656851836,0.12316111193704517
"(0.3, 0.0, 0.3, 0.4)",0.3,0.0,0.3,0.4,0.038178164768921635,0.09578030810448761,0.1406563965170797,0.07595445411922304,30,0.6068318821165438,0.11945773773567558,0.09282027217268887,0.022101013396937968,0.501422347114817,0.15079754562376146,0.12236459020556748
"(0.05, 0.05, 0.8, 0.1)",0.05,0.05,0.8,0.1,0.04085733422638982,0.10113864701942397,0.14668452779638314,0.08010716677829874,31,0.6061620897521768,0.11757359831974482,0.08808071328015016,0.023274559003280168,0.5117359712384795,0.15079680827529213,0.12414752341837382
"(0.2, 0.0, 0.55, 0.25)",0.2,0.0,0.55,0.25,0.04018754186202277,0.09778968519758875,0.14601473543201607,0.07863362357669122,32,0.608171466845278,0.11798664621435795,0.09080244016893477,0.022040775304504785,0.5093042111959338,0.1507957698487249,0.1240348436611586
"(0.05, 0.1, 0.75, 0.1)",0.05,0.1,0.75,0.1,0.042866711319490956,0.09979906229068988,0.14400535833891492,0.08017414601473544,30,0.608171466845278,0.11794237975964475,0.08779915532613797,0.02326383696193716,0.5132716819243355,0.15079038341065748,0.12407372367780442
"(0.15, 0.0, 0.2, 0.65)",0.15,0.0,0.2,0.65,0.04219691895512391,0.10113864701942397,0.14601473543201607,0.08064300066979235,33,0.6008037508372405,0.1157443624980337,0.08904560413728256,0.02240417300259582,0.47489029463804133,0.15078960261088128,0.12516580273843364
"(0.1, 0.1, 0.5, 0.3)",0.1,0.1,0.5,0.3,0.04219691895512391,0.09845947756195579,0.144675150703282,0.0795713328868051,32,0.6168787675820495,0.1190522134697568,0.08939465039887377,0.022442968473914145,0.5093111114076632,0.1507890564186914,0.12426865808624199
"(0.05, 0.05, 0.25, 0.65)",0.05,0.05,0.25,0.65,0.042866711319490956,0.10314802411252512,0.14668452779638314,0.08171466845277964,34,0.6108506363027462,0.11647810525151388,0.08840919755983107,0.0225697158899621,0.48062722841434924,0.15076977703879713,0.12591926723269517
"(0.1, 0.1, 0.8, 0.0)",0.1,0.1,0.8,0.0,0.043536503683858,0.09912926992632284,0.1480241125251172,0.0811118553248493,30,0.6041527126590757,0.11690810071951789,0.08671984983575787,0.024141385516134012,0.5116814586353244,0.15075697406338476,0.12447178024272823
"(0.05, 0.1, 0.1, 0.75)",0.05,0.1,0.1,0.75,0.04219691895512391,0.1071667782987274,0.14869390488948425,0.08298727394507702,32,0.6034829202947086,0.11466611703941772,0.08721203573107664,0.022875733133521627,0.4649775240455452,0.15073697080582676,0.12659329181061535
"(0.1, 0.05, 0.65, 0.2)",0.1,0.05,0.65,0.2,0.04018754186202277,0.09912926992632284,0.14601473543201607,0.07903549899531145,31,0.6101808439383791,0.11817676659606999,0.09005161895823557,0.022047711872547216,0.5126131648343997,0.15071094847974237,0.12406130847442924
"(0.4, 0.05, 0.0, 0.55)",0.4,0.05,0.0,0.55,0.038178164768921635,0.09778968519758875,0.14400535833891492,0.07722705961152043,30,0.6048225050234427,0.1183188720413999,0.09177244945933238,0.022215648023298118,0.4859788109639833,0.15070878062907012,0.12311328434118662
"(0.1, 0.1, 0.05, 0.75)",0.1,0.1,0.05,0.75,0.04219691895512391,0.10649698593436034,0.14936369725385132,0.08292029470864032,31,0.6028131279303416,0.11454310885552751,0.08730606488011283,0.02228617497495944,0.4633085807114542,0.15069446681467302,0.12657332714869673
"(0.0, 0.1, 0.6, 0.3)",0.0,0.1,0.6,0.3,0.04219691895512391,0.09778968519758875,0.14601473543201607,0.0796383121232418,31,0.6141995981245814,0.1187113976726609,0.08892538714218676,0.022534182294909354,0.505452096345121,0.15068246364830884,0.12410100569433517
"(0.2, 0.0, 0.75, 0.05)",0.2,0.0,0.75,0.05,0.04018754186202277,0.09845947756195579,0.14534494306764903,0.07870060281312793,29,0.6028131279303416,0.11729726784419495,0.09019239793524167,0.022808451152374874,0.5139700287054733,0.15067210043539248,0.12379680178074877
"(0.35, 0.0, 0.15, 0.5)",0.35,0.0,0.15,0.5,0.03951774949765573,0.09578030810448761,0.1406563965170797,0.07662424648359009,30,0.6054922973878097,0.11881858262413621,0.0921015514809591,0.021986134562140235,0.49294449439639487,0.15066976024003442,0.12267502222406965
"(0.0, 0.15, 0.65, 0.2)",0.0,0.15,0.65,0.2,0.04219691895512391,0.09979906229068988,0.14132618888144674,0.07930341594105828,30,0.6128600133958473,0.11868077784378435,0.08920694509619896,0.022517462775278503,0.5107977977205032,0.150658664323565,0.12390688848915776
"(0.1, 0.05, 0.25, 0.6)",0.1,0.05,0.25,0.6,0.041527126590756865,0.10180843938379103,0.14534494306764903,0.08037508372404555,33,0.6128600133958473,0.11725213885561767,0.08991083998122947,0.022563888131564,0.48530284999622963,0.15065364056090083,0.12533050371466029
"(0.4, 0.1, 0.25, 0.25)",0.4,0.1,0.25,0.25,0.04018754186202277,0.09778968519758875,0.1406563965170797,0.07756195579370395,33,0.6141995981245814,0.11903672390282198,0.09235100891600188,0.021901651029259932,0.5097832553777225,0.15064424443583968,0.1237374602517049
"(0.2, 0.0, 0.4, 0.4)",0.2,0.0,0.4,0.4,0.03951774949765573,0.09444072337575352,0.14400535833891492,0.07689216342933691,29,0.6068318821165438,0.11887621395280812,0.09174096668230879,0.022060088592512087,0.5020521875701662,0.15061407840581786,0.12276264677049131
"(0.0, 0.15, 0.7, 0.15)",0.0,0.15,0.7,0.15,0.042866711319490956,0.09912926992632284,0.14266577361018085,0.0797052913596785,29,0.6108506363027462,0.11832376712353473,0.08840919755983107,0.022867481011744323,0.512189788842227,0.15060606181771685,0.12390989013959404
"(0.0, 0.1, 0.4, 0.5)",0.0,0.1,0.4,0.5,0.04085733422638982,0.09778968519758875,0.14936369725385132,0.0796383121232418,31,0.6141995981245814,0.11861755069634265,0.08892538714218677,0.023061902195003602,0.49268154225242444,0.15058861667199064,0.12410100569433519
"(0.15, 0.0, 0.8, 0.05)",0.15,0.0,0.8,0.05,0.04085733422638982,0.09778968519758875,0.14601473543201607,0.07896851975887474,29,0.6014735432016075,0.11697685539150986,0.08972313467855467,0.023022957216503683,0.5126677740378228,0.15058591100942081,0.12383008709815208
"(0.05, 0.1, 0.55, 0.3)",0.05,0.1,0.55,0.3,0.04219691895512391,0.09778968519758875,0.14534494306764903,0.0795043536503684,31,0.6182183523107837,0.11909300250880858,0.08944157672454248,0.022528697166844427,0.5074285302020608,0.15058539167483068,0.12422514201263964
"(0.3, 0.0, 0.0, 0.7)",0.3,0.0,0.0,0.7,0.04018754186202277,0.10381781647689216,0.14668452779638314,0.08057602143335565,31,0.5914266577361018,0.11488931896875772,0.08754113775270334,0.021860539496372768,0.45853220626650704,0.1505219106180498,0.12434659030970732
"(0.15, 0.0, 0.25, 0.6)",0.15,0.0,0.25,0.6,0.041527126590756865,0.09912926992632284,0.144675150703282,0.07943737441393169,33,0.6041527126590757,0.11669913121871578,0.08998589562764457,0.022520984543877177,0.48416791304274814,0.1505065465476084,0.12443032222775396
"(0.05, 0.0, 0.3, 0.65)",0.05,0.0,0.3,0.65,0.04085733422638982,0.10247823174815807,0.14534494306764903,0.08024112525117214,32,0.5994641661085064,0.11613883401971195,0.08808071328015016,0.02274687737873275,0.476829466470469,0.15050069099468322,0.12428148189124721
"(0.15, 0.0, 0.45, 0.4)",0.15,0.0,0.45,0.4,0.04018754186202277,0.09310113864701942,0.14601473543201607,0.07722705961152043,30,0.608171466845278,0.11867399549556105,0.09164711403097138,0.021913629380697956,0.5000475666230209,0.1504988920957755,0.12305061662700612
"(0.05, 0.15, 0.25, 0.55)",0.05,0.15,0.25,0.55,0.03951774949765573,0.10046885465505694,0.14601473543201607,0.07910247823174815,33,0.6128600133958473,0.11866780127462684,0.08930079774753637,0.02304413621984153,0.49109508216527986,0.15049167637076608,0.12375287710551633
"(0.2, 0.0, 0.7, 0.1)",0.2,0.0,0.7,0.1,0.03951774949765573,0.09979906229068988,0.144675150703282,0.07863362357669122,30,0.6048225050234427,0.1174027699716536,0.09033317691224776,0.022247950136603963,0.5149531103992018,0.1504796062509523,0.1238002120328151
"(0.35, 0.0, 0.0, 0.65)",0.35,0.0,0.0,0.65,0.03951774949765573,0.09979906229068988,0.14936369725385132,0.0795713328868051,31,0.59410582719357,0.11584016733951992,0.08834038551951105,0.021948432709120006,0.46685869326955726,0.15046581890704508,0.12374152564656063
"(0.15, 0.05, 0.2, 0.6)",0.15,0.05,0.2,0.6,0.041527126590756865,0.10180843938379103,0.14534494306764903,0.08037508372404555,33,0.6135298057602143,0.11743296789606453,0.08934772407320507,0.02311133253218781,0.4860529652161337,0.15045244279268044,0.12504894576064807
"(0.05, 0.05, 0.9, 0.0)",0.05,0.05,0.9,0.0,0.04420629604822505,0.09645010046885466,0.15003348961821836,0.0810448760884126,33,0.5974547890154053,0.11540677534953717,0.08723603941811357,0.02329855358334326,0.5054250248926611,0.15045145279469577,0.12466289579746939
"(0.3, 0.05, 0.1, 0.55)",0.3,0.05,0.1,0.55,0.03951774949765573,0.0971198928332217,0.14534494306764903,0.07796383121232417,32,0.6108506363027462,0.11831229183038838,0.09155326137963396,0.022546223602353456,0.48978417911038824,0.1504251582871176,0.12374046190214115
"(0.1, 0.1, 0.35, 0.45)",0.1,0.1,0.35,0.45,0.041527126590756865,0.0971198928332217,0.14400535833891492,0.07870060281312793,31,0.6155391828533154,0.11881034459404467,0.09047395588925387,0.02237357537417919,0.49756668550855226,0.15041704792380226,0.12393758075775488
"(0.15, 0.0, 0.65, 0.2)",0.15,0.0,0.65,0.2,0.03884795713328868,0.09778968519758875,0.14266577361018085,0.07729403884795713,31,0.608841259209645,0.11864703756978776,0.09160018770530268,0.021445080422407392,0.5125285636150677,0.15041498138894946,0.12309413270060847
"(0.15, 0.05, 0.5, 0.3)",0.15,0.05,0.5,0.3,0.04085733422638982,0.09845947756195579,0.14534494306764903,0.07903549899531145,31,0.6148693904889484,0.1188765532933074,0.08944157672454248,0.02260944019835656,0.5101212274608612,0.15040243207754783,0.12375628735758269
"(0.1, 0.15, 0.15, 0.6)",0.1,0.15,0.15,0.6,0.04018754186202277,0.09912926992632284,0.14668452779638314,0.07916945746818488,31,0.6115204286671132,0.11820751334349482,0.08948850305021117,0.023044338863609508,0.48571156612505006,0.15039315803671832,0.12391370899329046
"(0.1, 0.0, 0.25, 0.65)",0.1,0.0,0.25,0.65,0.04219691895512391,0.10113864701942397,0.14534494306764903,0.08050904219691896,33,0.6021433355659745,0.11587976880354689,0.08864382918817457,0.022698860048756722,0.47522136650945057,0.15038922525965698,0.12483095679100624
"(0.05, 0.1, 0.45, 0.4)",0.05,0.1,0.45,0.4,0.04219691895512391,0.09578030810448761,0.14534494306764903,0.07890154052243804,31,0.6155391828533154,0.11839131825087965,0.09084936649460348,0.02210975724374737,0.5001752542909255,0.15038666459262215,0.12432622376973979
"(0.1, 0.1, 0.3, 0.5)",0.1,0.1,0.3,0.5,0.03951774949765573,0.09778968519758875,0.14668452779638314,0.07843268586738111,31,0.6135298057602143,0.11907282231167463,0.08981698732989207,0.022955702361952456,0.49554185347059976,0.15038453097996962,0.12334117953232715
"(0.15, 0.0, 0.15, 0.7)",0.15,0.0,0.15,0.7,0.041527126590756865,0.10381781647689216,0.14601473543201607,0.0811118553248493,33,0.5981245813797723,0.11523919267510271,0.08749412317818524,0.022745862041539777,0.4654233824513705,0.1503794223820788,0.12485891691394191
"(0.0, 0.05, 0.25, 0.7)",0.0,0.05,0.25,0.7,0.042866711319490956,0.10515740120562625,0.14735432016075017,0.08245144005358339,35,0.6068318821165438,0.11519288976639896,0.08751759737212576,0.023155533821210644,0.47084079025835895,0.1503783461885637,0.12621023873964626
"(0.2, 0.05, 0.25, 0.5)",0.2,0.05,0.25,0.5,0.03951774949765573,0.09578030810448761,0.14266577361018085,0.07702612190221031,31,0.6115204286671132,0.11914089663238436,0.09183481933364618,0.022607364046299955,0.4965263639473948,0.15035636390135076,0.1229435315690334
"(0.05, 0.05, 0.5, 0.4)",0.05,0.05,0.5,0.4,0.041527126590756865,0.09243134628265237,0.14869390488948425,0.07823174815807099,31,0.6115204286671132,0.1185335222396621,0.09061473486625997,0.022469463576630253,0.5022762556073829,0.1503445735307961,0.12353911559120098
"(0.0, 0.05, 0.4, 0.55)",0.0,0.05,0.4,0.55,0.041527126590756865,0.10046885465505694,0.14601473543201607,0.08010716677829872,30,0.6135298057602143,0.1178195537484725,0.08887846081651807,0.023049467814341956,0.4885779350151761,0.15033648007099815,0.12454639718655776
"(0.3, 0.0, 0.55, 0.15)",0.3,0.0,0.55,0.15,0.04085733422638982,0.09778968519758875,0.14132618888144674,0.07803081044876088,31,0.608841259209645,0.11858323596968309,0.09005161895823557,0.02273653889712954,0.515068995868526,0.150313667016115,0.12305661992787867
"(0.1, 0.0, 0.15, 0.75)",0.1,0.0,0.15,0.75,0.042866711319490956,0.1071667782987274,0.14668452779638314,0.08292029470864032,34,0.5934360348292029,0.11368891021034574,0.08542548189938881,0.022949677823935217,0.45425933984040306,0.15030654064430005,0.12563303565833472
"(0.0, 0.1, 0.15, 0.75)",0.0,0.1,0.15,0.75,0.042866711319490956,0.1058271935699933,0.1480241125251172,0.08278633623576691,34,0.6028131279303416,0.11448710698070372,0.08688293370944994,0.02324736375344132,0.4654980661966174,0.15029294088164435,0.12622780309049186
"(0.05, 0.0, 0.2, 0.75)",0.05,0.0,0.2,0.75,0.04219691895512391,0.10649698593436034,0.14735432016075017,0.08251841929002009,36,0.5920964501004689,0.11373042457011025,0.08570756934649743,0.023028596984632235,0.4547693950755781,0.15028816101830872,0.1253722039632688
"(0.05, 0.05, 0.6, 0.3)",0.05,0.05,0.6,0.3,0.041527126590756865,0.0971198928332217,0.14735432016075017,0.07937039517749497,30,0.6135298057602143,0.1184724220999204,0.08892538714218677,0.022988441072532326,0.5082056369769942,0.15027603998447664,0.12383308874858837
"(0.0, 0.1, 0.35, 0.55)",0.0,0.1,0.35,0.55,0.04018754186202277,0.09912926992632284,0.14735432016075017,0.07930341594105828,32,0.6141995981245814,0.11829050676348404,0.08958235570154857,0.02315885902751154,0.48880643229633913,0.15025516083662938,0.12409459379183256
"(0.05, 0.1, 0.35, 0.5)",0.05,0.1,0.35,0.5,0.04018754186202277,0.0971198928332217,0.1480241125251172,0.07883456128600133,31,0.6148693904889484,0.11910539832557152,0.08906616611919287,0.023482594636829446,0.4946253198264971,0.150242634097827,0.12336764434559777
"(0.25, 0.05, 0.05, 0.65)",0.25,0.05,0.05,0.65,0.04018754186202277,0.09979906229068988,0.14936369725385132,0.07990622906898862,30,0.6101808439383791,0.1165967028769352,0.09050305594734367,0.021820613559780305,0.47724850981896366,0.1502273333288388,0.12515775704266047
"(0.25, 0.0, 0.1, 0.65)",0.25,0.0,0.1,0.65,0.04018754186202277,0.09979906229068988,0.14668452779638314,0.07937039517749497,32,0.6034829202947086,0.11653892299493748,0.08960977903149976,0.02210367258807382,0.4718999445316855,0.15019176964397604,0.12417528469324485
"(0.2, 0.05, 0.35, 0.4)",0.2,0.05,0.35,0.4,0.04018754186202277,0.09377093101138648,0.14266577361018085,0.0767582049564635,29,0.6141995981245814,0.11969731907561117,0.09169404035664008,0.02214359168090882,0.5035353670762692,0.1501726044917075,0.12260522513478354
"(0.1, 0.05, 0.5, 0.35)",0.1,0.05,0.5,0.35,0.041527126590756865,0.09444072337575352,0.14735432016075017,0.07856664434025452,30,0.6148693904889484,0.11891260841287717,0.08981698732989207,0.022596575574429956,0.5055923259039925,0.15015733784473545,0.12347513800520056
"(0.4, 0.0, 0.05, 0.55)",0.4,0.0,0.05,0.55,0.038178164768921635,0.09578030810448761,0.14400535833891492,0.07662424648359009,29,0.5987943737441394,0.11767401121759993,0.09134931828866949,0.021763459960026155,0.4839065829810193,0.15015376078390386,0.12229890562792484
"(0.25, 0.0, 0.6, 0.15)",0.25,0.0,0.6,0.15,0.04018754186202277,0.0971198928332217,0.14266577361018085,0.07776289350301407,31,0.6068318821165438,0.11840352621990549,0.09000469263256686,0.02246949956711479,0.5150748370940625,0.15014398372172144,0.1227652398192975
"(0.25, 0.0, 0.3, 0.45)",0.25,0.0,0.3,0.45,0.03884795713328868,0.09645010046885466,0.14132618888144674,0.07662424648359009,29,0.608841259209645,0.1189320882942351,0.09178789300797748,0.022228331344493375,0.4968095103806962,0.15012409240036717,0.12251819298757882
"(0.0, 0.1, 0.55, 0.35)",0.0,0.1,0.55,0.35,0.042866711319490956,0.09578030810448761,0.14534494306764903,0.07923643670462158,32,0.6162089752176825,0.11852131259048863,0.08958235570154857,0.022329728075275005,0.5031423360954029,0.15011758086323213,0.12402761455539586
"(0.05, 0.05, 0.75, 0.15)",0.05,0.05,0.75,0.15,0.04018754186202277,0.10314802411252512,0.14869390488948425,0.08077695914266578,30,0.6115204286671132,0.11737692735154186,0.08737681839511968,0.022874764387893366,0.5121940815371897,0.1501142313917005,0.12446536834022562
