weights,split,R@1,R@3,R@5,Score,top1_unique_ships,top1_max_ship_fraction,top1_entropy
"(0.0, 0.05, 0.6, 0.35)",earliest20,0.07526080476900149,0.15350223546944858,0.21907600596125187,0.1274962742175857,32,0.5193740685543964,1.9767291291535123
"(0.0, 0.05, 0.6, 0.35)",month_latest,0.04692632566870014,0.10839981229469732,0.1628343500703895,0.08854997653683716,39,0.18395119662130455,2.5561225302356356
"(0.0, 0.05, 0.6, 0.35)",ais_group_random20,0.05782792665726375,0.11048425011753643,0.16031969910672308,0.09412317818523742,31,0.5970850963798777,1.8281736755847817
"(0.0, 0.05, 0.65, 0.3)",random20,0.08867362146050671,0.1795827123695976,0.2488822652757079,0.1479880774962742,29,0.6125186289120715,1.6317579924031544
"(0.0, 0.05, 0.65, 0.3)",latest20,0.07004470938897168,0.1661698956780924,0.23025335320417287,0.13092399403874813,27,0.6050670640834576,1.5760446346509862
"(0.0, 0.05, 0.65, 0.3)",earliest20,0.07600596125186289,0.1572280178837556,0.21684053651266766,0.12853949329359166,31,0.5208643815201193,1.9673088987439618
"(0.0, 0.05, 0.65, 0.3)",month_latest,0.047395588925387144,0.10699202252463633,0.1647114030971375,0.08873768183951197,39,0.19192867198498356,2.5630445948200475
"(0.0, 0.05, 0.65, 0.3)",ais_group_random20,0.05923836389280677,0.10954395862717442,0.1612599905970851,0.09473436765397274,30,0.6013164080865068,1.797889485759915
"(0.0, 0.05, 0.7, 0.25)",random20,0.08718330849478391,0.1810730253353204,0.2488822652757079,0.14769001490312966,28,0.6110283159463488,1.6297945079424236
"(0.0, 0.05, 0.7, 0.25)",latest20,0.06631892697466468,0.1646795827123696,0.22727272727272727,0.12801788375558867,27,0.6035767511177347,1.5891883919073149
"(0.0, 0.05, 0.7, 0.25)",earliest20,0.07377049180327869,0.15648286140089418,0.21907600596125187,0.12764530551415798,33,0.5238450074515648,1.9323370704621599
"(0.0, 0.05, 0.7, 0.25)",month_latest,0.04692632566870014,0.10558423275457532,0.1656499296105115,0.08826841858282497,37,0.2003754106053496,2.567013804781007
"(0.0, 0.05, 0.7, 0.25)",ais_group_random20,0.05876821814762576,0.10954395862717442,0.1626704278326281,0.09478138222849083,30,0.6046074283027738,1.7767692371140917
"(0.0, 0.05, 0.75, 0.2)",random20,0.08569299552906111,0.1780923994038748,0.2518628912071535,0.1466467958271237,27,0.6073025335320418,1.6239974816595764
"(0.0, 0.05, 0.75, 0.2)",latest20,0.06706408345752608,0.1661698956780924,0.22727272727272727,0.12883755588673623,27,0.6043219076005961,1.5868023633574
"(0.0, 0.05, 0.75, 0.2)",earliest20,0.07228017883755589,0.15499254843517138,0.22280178837555886,0.12719821162444112,30,0.5245901639344263,1.8991887913943808
"(0.0, 0.05, 0.75, 0.2)",month_latest,0.04504927264195214,0.10605349601126232,0.1661191928671985,0.08756452369779447,37,0.2060065696855936,2.562254228949881
"(0.0, 0.05, 0.75, 0.2)",ais_group_random20,0.05688763516690174,0.11189468735307946,0.16361071932299012,0.09473436765397274,29,0.6060178655383168,1.7597955019677765
"(0.0, 0.05, 0.8, 0.15)",random20,0.08792846497764531,0.17883755588673622,0.2533532041728763,0.1482861400894188,28,0.5998509687034277,1.6355534994030334
"(0.0, 0.05, 0.8, 0.15)",latest20,0.06780923994038748,0.16095380029806258,0.22652757078986588,0.1274962742175857,28,0.6035767511177347,1.603458041917385
"(0.0, 0.05, 0.8, 0.15)",earliest20,0.07228017883755589,0.15424739195231,0.22578241430700446,0.12757078986587184,30,0.5216095380029806,1.899943557058512
"(0.0, 0.05, 0.8, 0.15)",month_latest,0.044110746128578134,0.10699202252463633,0.1661191928671985,0.08737681839511967,36,0.21210699202252464,2.557541936972532
"(0.0, 0.05, 0.8, 0.15)",ais_group_random20,0.05500705218617771,0.11001410437235543,0.1626704278326281,0.0930418429713211,31,0.6055477197931358,1.7466719885301834
"(0.0, 0.05, 0.85, 0.1)",random20,0.08867362146050671,0.17883755588673622,0.2511177347242921,0.14821162444113264,25,0.5968703427719821,1.636446621253795
"(0.0, 0.05, 0.85, 0.1)",latest20,0.06855439642324888,0.161698956780924,0.22727272727272727,0.12824143070044708,28,0.6043219076005961,1.6187800036039093
"(0.0, 0.05, 0.85, 0.1)",earliest20,0.07078986587183309,0.1527570789865872,0.22876304023845007,0.1269746646795827,30,0.5238450074515648,1.8763968017212895
"(0.0, 0.05, 0.85, 0.1)",month_latest,0.04504927264195214,0.10793054903801032,0.16752698263725951,0.08840919755983107,33,0.21492257156264666,2.560019182000143
"(0.0, 0.05, 0.85, 0.1)",ais_group_random20,0.052656323460272686,0.11001410437235543,0.16314057357780912,0.0919605077574048,30,0.6055477197931358,1.7276965499895534
"(0.0, 0.05, 0.9, 0.05)",random20,0.08569299552906111,0.1795827123695976,0.2481371087928465,0.14634873323397912,23,0.5909090909090909,1.6596611313498095
"(0.0, 0.05, 0.9, 0.05)",latest20,0.06780923994038748,0.1572280178837556,0.22652757078986588,0.12637853949329358,29,0.5991058122205664,1.6496282497421122
"(0.0, 0.05, 0.9, 0.05)",earliest20,0.07153502235469449,0.15499254843517138,0.22950819672131148,0.12816691505216096,28,0.5149031296572281,1.8915207261516311
"(0.0, 0.05, 0.9, 0.05)",month_latest,0.044580009385265136,0.10793054903801032,0.1703425621773815,0.08873768183951196,33,0.21867667761614265,2.551597679530571
"(0.0, 0.05, 0.9, 0.05)",ais_group_random20,0.04983544898918665,0.10907381288199341,0.1626704278326281,0.09017395392571696,27,0.6060178655383168,1.6961243417967706
"(0.0, 0.05, 0.95, 0.0)",random20,0.08718330849478391,0.176602086438152,0.2444113263785395,0.14545454545454545,23,0.5827123695976155,1.6902674606584522
"(0.0, 0.05, 0.95, 0.0)",latest20,0.06184798807749627,0.15499254843517138,0.22429210134128166,0.12228017883755588,28,0.5961251862891207,1.6724262420800344
"(0.0, 0.05, 0.95, 0.0)",earliest20,0.06855439642324888,0.15499254843517138,0.22429210134128166,0.1256333830104322,28,0.5081967213114754,1.9237647300822585
"(0.0, 0.05, 0.95, 0.0)",month_latest,0.04364148287189113,0.10558423275457532,0.1656499296105115,0.08662599718442046,34,0.22524636320976069,2.545862303274472
"(0.0, 0.05, 0.95, 0.0)",ais_group_random20,0.0465444287729196,0.10860366713681241,0.16408086506817113,0.08866948754113775,27,0.6013164080865068,1.680455709011843
"(0.0, 0.1, 0.0, 0.9)",random20,0.08345752608047691,0.16840536512667661,0.23621460506706407,0.13949329359165424,30,0.5700447093889717,1.8412374661535955
"(0.0, 0.1, 0.0, 0.9)",latest20,0.06855439642324888,0.15052160953800298,0.22354694485842028,0.1241430700447094,35,0.5655737704918032,1.7516559160583436
"(0.0, 0.1, 0.0, 0.9)",earliest20,0.07898658718330849,0.14232488822652756,0.20044709388971685,0.12228017883755588,35,0.3740685543964232,2.448504681457747
"(0.0, 0.1, 0.0, 0.9)",month_latest,0.042702956358517126,0.10886907555138432,0.1637728765837635,0.08676677616142656,41,0.24730173627404975,2.5965041876676103
"(0.0, 0.1, 0.0, 0.9)",ais_group_random20,0.037611659614480486,0.1006111894687353,0.15138692994828395,0.07926657263751763,39,0.3601316408086507,2.4555501549423515
"(0.0, 0.1, 0.05, 0.85)",random20,0.08420268256333831,0.17138599105812222,0.2414307004470939,0.1418032786885246,29,0.5767511177347243,1.8136539095267672
"(0.0, 0.1, 0.05, 0.85)",latest20,0.07228017883755589,0.1512667660208644,0.22056631892697467,0.1256333830104322,32,0.5782414307004471,1.694532052329521
"(0.0, 0.1, 0.05, 0.85)",earliest20,0.08047690014903129,0.14008941877794337,0.19970193740685543,0.12220566318926974,32,0.4008941877794337,2.3748538096340526
"(0.0, 0.1, 0.05, 0.85)",month_latest,0.04317221961520413,0.10558423275457532,0.1656499296105115,0.08639136555607696,42,0.24589394650398874,2.5699138335823384
"(0.0, 0.1, 0.05, 0.85)",ais_group_random20,0.039492242595204514,0.10202162670427832,0.15937940761636107,0.08222849083215797,38,0.39586271744240714,2.385673017374417
"(0.0, 0.1, 0.1, 0.8)",random20,0.08420268256333831,0.17436661698956782,0.2444113263785395,0.1432935916542474,29,0.5842026825633383,1.7800766621441422
"(0.0, 0.1, 0.1, 0.8)",latest20,0.07377049180327869,0.15052160953800298,0.22503725782414308,0.12704918032786885,32,0.5827123695976155,1.6712264313258778
"(0.0, 0.1, 0.1, 0.8)",earliest20,0.08420268256333831,0.14232488822652756,0.19821162444113263,0.12444113263785395,33,0.4217585692995529,2.32183141133748
"(0.0, 0.1, 0.1, 0.8)",month_latest,0.044110746128578134,0.10511496949788832,0.1651806663538245,0.08662599718442046,42,0.24213984045049272,2.5396129359257653
"(0.0, 0.1, 0.1, 0.8)",ais_group_random20,0.04231311706629055,0.10625293841090738,0.15843911612599906,0.0847202632816173,36,0.4381758345086977,2.2881480866684205
"(0.0, 0.1, 0.15, 0.75)",random20,0.08494783904619971,0.17734724292101342,0.2459016393442623,0.14485842026825635,28,0.5923994038748137,1.7402902115946597
"(0.0, 0.1, 0.15, 0.75)",latest20,0.07377049180327869,0.15052160953800298,0.22652757078986588,0.1273472429210134,32,0.5901639344262295,1.6489027680022703
"(0.0, 0.1, 0.15, 0.75)",earliest20,0.08420268256333831,0.1453055141579732,0.20044709388971685,0.1257824143070045,34,0.43591654247391953,2.2898561217546765
"(0.0, 0.1, 0.15, 0.75)",month_latest,0.044580009385265136,0.10558423275457532,0.16799624589394652,0.08756452369779447,42,0.2336931018301267,2.5280738776056877
"(0.0, 0.1, 0.15, 0.75)",ais_group_random20,0.0460742830277386,0.1076633756464504,0.15890926187118007,0.08711800658204044,34,0.47578749412317817,2.2051690909421575
"(0.0, 0.1, 0.2, 0.7)",random20,0.08494783904619971,0.176602086438152,0.2459016393442623,0.14463487332339792,27,0.5946348733233979,1.7304144096307543
"(0.0, 0.1, 0.2, 0.7)",latest20,0.07451564828614009,0.1512667660208644,0.23025335320417287,0.12868852459016394,30,0.5923994038748137,1.6246424740874994
"(0.0, 0.1, 0.2, 0.7)",earliest20,0.08345752608047691,0.1453055141579732,0.20864381520119224,0.12704918032786885,34,0.4493293591654247,2.2486243875896204
"(0.0, 0.1, 0.2, 0.7)",month_latest,0.04645706241201314,0.10605349601126232,0.1689347724073205,0.08883153449084936,41,0.22290004692632567,2.5234873493771643
"(0.0, 0.1, 0.2, 0.7)",ais_group_random20,0.04983544898918665,0.10907381288199341,0.15420780441937001,0.08848142924306535,35,0.4988246356370475,2.148494621178074
"(0.0, 0.1, 0.25, 0.65)",random20,0.08569299552906111,0.17883755588673622,0.2444113263785395,0.14538002980625933,28,0.5991058122205664,1.7114532644946907
"(0.0, 0.1, 0.25, 0.65)",latest20,0.07600596125186289,0.15499254843517138,0.23695976154992549,0.13189269746646795,29,0.5946348733233979,1.6176972321782883
"(0.0, 0.1, 0.25, 0.65)",earliest20,0.08345752608047691,0.14903129657228018,0.21460506706408347,0.12935916542473921,33,0.46646795827123694,2.2015659186400445
"(0.0, 0.1, 0.25, 0.65)",month_latest,0.04833411543876114,0.10605349601126232,0.16752698263725951,0.08948850305021117,40,0.21445330830595966,2.517895075831703
"(0.0, 0.1, 0.25, 0.65)",ais_group_random20,0.0540667606958157,0.10907381288199341,0.15796897038081806,0.09134931828866949,35,0.5246826516220028,2.078807147559572
"(0.0, 0.1, 0.3, 0.6)",random20,0.08867362146050671,0.18032786885245902,0.2459016393442623,0.14761549925484352,28,0.6013412816691506,1.7050926334575154
"(0.0, 0.1, 0.3, 0.6)",latest20,0.07600596125186289,0.15499254843517138,0.23695976154992549,0.13189269746646795,27,0.5961251862891207,1.6001218328692022
"(0.0, 0.1, 0.3, 0.6)",earliest20,0.08420268256333831,0.14903129657228018,0.21460506706408347,0.1297317436661699,32,0.481371087928465,2.157722642545532
"(0.0, 0.1, 0.3, 0.6)",month_latest,0.04786485218207415,0.10511496949788832,0.1665884561238855,0.08878460816518066,40,0.2045987799155326,2.5251459739620112
"(0.0, 0.1, 0.3, 0.6)",ais_group_random20,0.05500705218617771,0.11048425011753643,0.1626704278326281,0.0931828866948754,34,0.538787023977433,2.045555226511098
"(0.0, 0.1, 0.35, 0.55)",random20,0.09090909090909091,0.1795827123695976,0.2473919523099851,0.14880774962742177,28,0.6035767511177347,1.6921612971215425
"(0.0, 0.1, 0.35, 0.55)",latest20,0.07451564828614009,0.15201192250372578,0.23695976154992549,0.1302533532041729,28,0.5976154992548435,1.5883355660794016
"(0.0, 0.1, 0.35, 0.55)",earliest20,0.08345752608047691,0.15052160953800298,0.21535022354694486,0.1299552906110283,31,0.48956780923994037,2.114772896037471
"(0.0, 0.1, 0.35, 0.55)",month_latest,0.04786485218207415,0.10652275926794932,0.16846550915063352,0.08958235570154857,40,0.1975598310652276,2.529316577122259
"(0.0, 0.1, 0.35, 0.55)",ais_group_random20,0.05453690644099671,0.11236483309826047,0.15937940761636107,0.0928537846732487,33,0.5557122708039492,1.9835899204772827
"(0.0, 0.1, 0.4, 0.5)",random20,0.09239940387481371,0.1795827123695976,0.2481371087928465,0.14970193740685545,28,0.6080476900149031,1.6686102487567347
"(0.0, 0.1, 0.4, 0.5)",latest20,0.07153502235469449,0.15946348733233978,0.23472429210134127,0.13055141579731744,28,0.5961251862891207,1.5927569093535126
"(0.0, 0.1, 0.4, 0.5)",earliest20,0.08271236959761549,0.14903129657228018,0.21460506706408347,0.1289865871833085,31,0.4970193740685544,2.0891344867878954
"(0.0, 0.1, 0.4, 0.5)",month_latest,0.04692632566870014,0.10652275926794932,0.16752698263725951,0.08892538714218677,40,0.19192867198498356,2.5261277471820747
"(0.0, 0.1, 0.4, 0.5)",ais_group_random20,0.05735778091208275,0.11377527033380348,0.15984955336154208,0.09478138222849083,31,0.5707569346497414,1.9273388315065205
"(0.0, 0.1, 0.45, 0.45)",random20,0.09016393442622951,0.18032786885245902,0.2488822652757079,0.14895678092399406,28,0.6087928464977646,1.6591641734171456
"(0.0, 0.1, 0.45, 0.45)",latest20,0.07153502235469449,0.15946348733233978,0.23621460506706407,0.130849478390462,28,0.5991058122205664,1.5819727265894334
"(0.0, 0.1, 0.45, 0.45)",earliest20,0.07973174366616989,0.14903129657228018,0.21684053651266766,0.12794336810730253,32,0.5096870342771982,2.0350275803190105
"(0.0, 0.1, 0.45, 0.45)",month_latest,0.04833411543876114,0.11027686532144533,0.1661191928671985,0.09047395588925387,40,0.18395119662130455,2.530951576736131
"(0.0, 0.1, 0.45, 0.45)",ais_group_random20,0.05829807240244476,0.11142454160789844,0.15984955336154208,0.09454630935590033,32,0.5839210155148096,1.8871640101238307
"(0.0, 0.1, 0.5, 0.4)",random20,0.08941877794336811,0.18032786885245902,0.2466467958271237,0.1481371087928465,28,0.6095380029806259,1.6552170049116377
"(0.0, 0.1, 0.5, 0.4)",latest20,0.07228017883755589,0.1587183308494784,0.23174366616989567,0.1301043219076006,26,0.5991058122205664,1.5657774469481847
"(0.0, 0.1, 0.5, 0.4)",earliest20,0.07749627421758569,0.1527570789865872,0.21907600596125187,0.12839046199701937,32,0.5149031296572281,1.999419002802236
"(0.0, 0.1, 0.5, 0.4)",month_latest,0.04786485218207415,0.10839981229469732,0.1656499296105115,0.08958235570154857,42,0.17925856405443455,2.532263339830891
"(0.0, 0.1, 0.5, 0.4)",ais_group_random20,0.05876821814762576,0.11095439586271744,0.15937940761636107,0.09454630935590033,32,0.5923836389280677,1.8541946813392172
"(0.0, 0.1, 0.55, 0.35)",random20,0.09016393442622951,0.18032786885245902,0.2459016393442623,0.1483606557377049,27,0.6102831594634873,1.6396970057351008
"(0.0, 0.1, 0.55, 0.35)",latest20,0.07153502235469449,0.16393442622950818,0.23099850968703428,0.13114754098360654,26,0.5983606557377049,1.5646907806361285
"(0.0, 0.1, 0.55, 0.35)",earliest20,0.07526080476900149,0.15350223546944858,0.22056631892697467,0.12779433681073024,32,0.5208643815201193,1.9637681612747995
"(0.0, 0.1, 0.55, 0.35)",month_latest,0.04786485218207415,0.10933833880807133,0.1642421398404505,0.08958235570154857,41,0.18629751290473956,2.5397837333856317
"(0.0, 0.1, 0.55, 0.35)",ais_group_random20,0.059708509637987774,0.11236483309826047,0.1607898448519041,0.09572167371885285,32,0.5999059708509638,1.8164069199418784
"(0.0, 0.1, 0.6, 0.3)",random20,0.09016393442622951,0.1795827123695976,0.2481371087928465,0.14858420268256334,29,0.6095380029806259,1.6394791698060123
"(0.0, 0.1, 0.6, 0.3)",latest20,0.07078986587183309,0.1676602086438152,0.23025335320417287,0.13174366616989566,28,0.5991058122205664,1.5766056159172674
"(0.0, 0.1, 0.6, 0.3)",earliest20,0.07377049180327869,0.1557377049180328,0.22205663189269748,0.12801788375558867,32,0.5216095380029806,1.950221722284195
"(0.0, 0.1, 0.6, 0.3)",month_latest,0.04645706241201314,0.10793054903801032,0.1665884561238855,0.08892538714218676,41,0.1914594087282966,2.5586319082020026
"(0.0, 0.1, 0.6, 0.3)",ais_group_random20,0.0611189468735308,0.11095439586271744,0.1622002820874471,0.09628584861307005,30,0.6055477197931358,1.7811448665017662
"(0.0, 0.1, 0.65, 0.25)",random20,0.08792846497764531,0.1795827123695976,0.2488822652757079,0.14761549925484352,29,0.6095380029806259,1.640581334858728
"(0.0, 0.1, 0.65, 0.25)",latest20,0.06929955290611028,0.169150521609538,0.22578241430700446,0.13055141579731744,27,0.6028315946348733,1.5704090526907621
"(0.0, 0.1, 0.65, 0.25)",earliest20,0.07377049180327869,0.15424739195231,0.22429210134128166,0.12801788375558867,30,0.5245901639344263,1.9144936987541137
"(0.0, 0.1, 0.65, 0.25)",month_latest,0.04833411543876114,0.10839981229469732,0.1656499296105115,0.08981698732989207,39,0.2013139371187236,2.542843719890528
"(0.0, 0.1, 0.65, 0.25)",ais_group_random20,0.06017865538316878,0.1081335213916314,0.16408086506817113,0.09534555712270804,30,0.608368594264222,1.750268597939935
"(0.0, 0.1, 0.7, 0.2)",random20,0.08718330849478391,0.18181818181818182,0.2533532041728763,0.14880774962742177,29,0.6080476900149031,1.6366271982488882
"(0.0, 0.1, 0.7, 0.2)",latest20,0.06929955290611028,0.169150521609538,0.22876304023845007,0.13114754098360656,27,0.6035767511177347,1.5707075506412713
"(0.0, 0.1, 0.7, 0.2)",earliest20,0.07302533532041729,0.1572280178837556,0.22429210134128166,0.12853949329359166,31,0.526080476900149,1.9008243858043024
"(0.0, 0.1, 0.7, 0.2)",month_latest,0.04692632566870014,0.10605349601126232,0.1689347724073205,0.08906616611919287,36,0.20835288596902862,2.5406761086412475
"(0.0, 0.1, 0.7, 0.2)",ais_group_random20,0.05782792665726375,0.11001410437235543,0.16502115655853314,0.09492242595204513,30,0.608838740009403,1.7395083049028202
"(0.0, 0.1, 0.75, 0.15)",random20,0.08569299552906111,0.1795827123695976,0.2518628912071535,0.14709388971684054,28,0.6065573770491803,1.6196435370172624
"(0.0, 0.1, 0.75, 0.15)",latest20,0.06929955290611028,0.1646795827123696,0.22876304023845007,0.12980625931445605,27,0.6020864381520119,1.585813688109912
"(0.0, 0.1, 0.75, 0.15)",earliest20,0.07228017883755589,0.15946348733233978,0.22876304023845007,0.1297317436661699,31,0.5245901639344263,1.8985120850331816
"(0.0, 0.1, 0.75, 0.15)",month_latest,0.044580009385265136,0.10558423275457532,0.1670577193805725,0.08737681839511967,34,0.21210699202252464,2.5424360623489113
"(0.0, 0.1, 0.75, 0.15)",ais_group_random20,0.05547719793135872,0.11095439586271744,0.16408086506817113,0.09384109073812882,29,0.61212976022567,1.7134504011618181
"(0.0, 0.1, 0.8, 0.1)",random20,0.08718330849478391,0.176602086438152,0.2518628912071535,0.14694485842026825,26,0.6028315946348733,1.6249429343755586
"(0.0, 0.1, 0.8, 0.1)",latest20,0.06929955290611028,0.1646795827123696,0.23025335320417287,0.1301043219076006,28,0.5998509687034277,1.6134928935089279
"(0.0, 0.1, 0.8, 0.1)",earliest20,0.07302533532041729,0.1587183308494784,0.23397913561847988,0.13092399403874816,30,0.5245901639344263,1.8767276712498466
